       X                    S-  1                    S-  2                    S-  3                    S-  4                    S-  5                    TOT
   2000.000000        0.002336202989122        0.002328868078950        0.002319442916658        0.000000001578677        0.000000019016613        0.006984534580020
   2095.796676        0.002452849655624        0.002445147706484        0.002435252187726        0.000000001657270        0.000000019963281        0.007333271170386
   2191.593353        0.002569944775440        0.002561873866178        0.002551506238274        0.000000001736109        0.000000020913577        0.007683347529578
   2287.390029        0.002687490014606        0.002679048595995        0.002668207459041        0.000000001815222        0.000000021866921        0.008034769751785
   2383.186706        0.002805487273011        0.002796674087598        0.002785358032557        0.000000001894649        0.000000022823270        0.008387544111084
   2478.983382        0.002923938629419        0.002914751859229        0.002902959771561        0.000000001974367        0.000000023783145        0.008741676017720
   2574.780059        0.003042846206518        0.003033284426232        0.003021014310103        0.000000002054344        0.000000024746924        0.009097171744120
   2670.576735        0.003162212174973        0.003152274263167        0.003139523439157        0.000000002134582        0.000000025714170        0.009454037726048
   2766.373412        0.003282038611046        0.003271722948213        0.003258489137830        0.000000002215108        0.000000026684593        0.009812279596790
   2862.170088        0.003402327426555        0.003391632218297        0.003377913679605        0.000000002295937        0.000000027658401        0.010171903278796
   2957.966764        0.003523080423308        0.003512004051358        0.003497799330639        0.000000002377058        0.000000028635554        0.010532914817918
   3053.763441        0.003644299589701        0.003632840381680        0.003618148258579        0.000000002458485        0.000000029615923        0.010895320304368
   3149.560117        0.003765986976167        0.003754143277538        0.003738962426229        0.000000002540220        0.000000030599775        0.011259125819929
   3245.356794        0.003888144743711        0.003875915385110        0.003860243437494        0.000000002622239        0.000000031587519        0.011624337776073
   3341.153470        0.004010775075428        0.003998158494380        0.003981993195300        0.000000002704515        0.000000032579193        0.011990962048815
   3436.950147        0.004133880065753        0.004120874243625        0.004104213791128        0.000000002787066        0.000000033574464        0.012359004462036
   3532.746823        0.004257461681363        0.004244064881690        0.004226907786137        0.000000002869924        0.000000034572878        0.012728471791992
   3628.543500        0.004381521913412        0.004367732613219        0.004350077334466        0.000000002953105        0.000000035574422        0.013099370388624
   3724.340176        0.004506062962680        0.004491879926782        0.004473724411440        0.000000003036592        0.000000036579683        0.013471706917176
   3820.136852        0.004631087166986        0.004616508944445        0.004597850749322        0.000000003120364        0.000000037589038        0.013845487570154
   3915.933529        0.004756596709350        0.004741621321719        0.004722458488936        0.000000003204414        0.000000038602012        0.014220718326430
   4011.730205        0.004882593625626        0.004867219383980        0.004847549887232        0.000000003288779        0.000000039618174        0.014597405803791
   4107.526882        0.005009079906311        0.004993305085053        0.004973127357066        0.000000003373472        0.000000040637790        0.014975556359692
   4203.323558        0.005136057604621        0.005119880303422        0.005099193107997        0.000000003458468        0.000000041661250        0.015355176135758
   4299.120235        0.005263528879906        0.005246947595727        0.005225749308038        0.000000003543765        0.000000042688600        0.015736272016037
   4394.916911        0.005391496127419        0.005374509536845        0.005352797782870        0.000000003629359        0.000000043719658        0.016118850796152
   4490.713587        0.005519961759975        0.005502568134200        0.005480340600166        0.000000003715244        0.000000044754598        0.016502918964182
   4586.510264        0.005648927941397        0.005631125263995        0.005608379906699        0.000000003801423        0.000000045793363        0.016888482706877
   4682.306940        0.005778396721697        0.005760183359796        0.005736918213572        0.000000003887914        0.000000046835615        0.017275549018594
   4778.103617        0.005908370289505        0.005889744592955        0.005865957930742        0.000000003974738        0.000000047881231        0.017664124669170
   4873.900293        0.006038850992424        0.006019811251421        0.005995501274442        0.000000004061899        0.000000048930505        0.018054216510691
   4969.696970        0.006169841148236        0.006150385675250        0.006125550313275        0.000000004149375        0.000000049983825        0.018445831269960
   5065.493646        0.006301342978407        0.006281469969878        0.006256107166393        0.000000004237139        0.000000051041279        0.018838975393096
   5161.290323        0.006433358723303        0.006413066495922        0.006387174193955        0.000000004325203        0.000000052102565        0.019233655840949
   5257.086999        0.006565890679737        0.006545177414853        0.006518753813843        0.000000004413601        0.000000053167377        0.019629879489411
   5352.883675        0.006698941150039        0.006677804869502        0.006650848361070        0.000000004502333        0.000000054235853        0.020027653118797
   5448.680352        0.006832512472027        0.006810951527637        0.006783460024920        0.000000004591376        0.000000055308430        0.020426983924389
   5544.477028        0.006966607028158        0.006944619763108        0.006916591062918        0.000000004680725        0.000000056385130        0.020827878920041
   5640.273705        0.007101227215122        0.007078811843710        0.007050243787712        0.000000004770390        0.000000057465646        0.021230345082579
   5736.070381        0.007236375385850        0.007213530145233        0.007184420545814        0.000000004860389        0.000000058549932        0.021634389487218
   5831.867058        0.007372053926571        0.007348776960177        0.007319123750221        0.000000004950715        0.000000059638033        0.022040019225716
   5927.663734        0.007508265151989        0.007484554455948        0.007454355887538        0.000000005041374        0.000000060729957        0.022447241266806
   6023.460411        0.007645011394596        0.007620865121477        0.007590119344610        0.000000005132379        0.000000061825749        0.022856062818810
   6119.257087        0.007782295088426        0.007757711680273        0.007726416467560        0.000000005223714        0.000000062925614        0.023266491385587
   6215.053763        0.007920118758994        0.007895096342014        0.007863249513328        0.000000005315366        0.000000064029743        0.023678533959446
   6310.850440        0.008058484872942        0.008033021434295        0.008000620922736        0.000000005407335        0.000000065138054        0.024092197775362
   6406.647116        0.008197395800941        0.008171489414972        0.008138533196485        0.000000005499631        0.000000066250248        0.024507490162278
   6502.443793        0.008336853951144        0.008310502801000        0.008276988910321        0.000000005592273        0.000000067366173        0.024924418620911
   6598.240469        0.008476861852073        0.008450064210511        0.008415990505615        0.000000005685267        0.000000068486071        0.025342990739537
   6694.037146        0.008617422089044        0.008590176054835        0.008555540334827        0.000000005778600        0.000000069610247        0.025763213867553
