   2000.000000        0.006984534580020
   2095.796676        0.007333271170386
   2191.593353        0.007683347529578
   2287.390029        0.008034769751785
   2383.186706        0.008387544111084
   2478.983382        0.008741676017720
   2574.780059        0.009097171744120
   2670.576735        0.009454037726048
   2766.373412        0.009812279596790
   2862.170088        0.010171903278796
   2957.966764        0.010532914817918
   3053.763441        0.010895320304368
   3149.560117        0.011259125819929
   3245.356794        0.011624337776073
   3341.153470        0.011990962048815
   3436.950147        0.012359004462036
   3532.746823        0.012728471791992
   3628.543500        0.013099370388624
   3724.340176        0.013471706917176
   3820.136852        0.013845487570154
   3915.933529        0.014220718326430
   4011.730205        0.014597405803791
   4107.526882        0.014975556359692
   4203.323558        0.015355176135758
   4299.120235        0.015736272016037
   4394.916911        0.016118850796152
   4490.713587        0.016502918964182
   4586.510264        0.016888482706877
   4682.306940        0.017275549018594
   4778.103617        0.017664124669170
   4873.900293        0.018054216510691
   4969.696970        0.018445831269960
   5065.493646        0.018838975393096
   5161.290323        0.019233655840949
   5257.086999        0.019629879489411
   5352.883675        0.020027653118797
   5448.680352        0.020426983924389
   5544.477028        0.020827878920041
   5640.273705        0.021230345082579
   5736.070381        0.021634389487218
   5831.867058        0.022040019225716
   5927.663734        0.022447241266806
   6023.460411        0.022856062818810
   6119.257087        0.023266491385587
   6215.053763        0.023678533959446
   6310.850440        0.024092197775362
   6406.647116        0.024507490162278
   6502.443793        0.024924418620911
   6598.240469        0.025342990739537
   6694.037146        0.025763213867553
   6789.833822        0.026185095338806
   6885.630499        0.026608642849295
   6981.427175        0.027033863867793
   7077.223851        0.027460765859286
   7173.020528        0.027889356629482
   7268.817204        0.028319643916971
   7364.613881        0.028751635401275
   7460.410557        0.029185338857790
   7556.207234        0.029620762173261
   7652.003910        0.030057913162004
   7747.800587        0.030496799797554
   7843.597263        0.030937430070852
   7939.393939        0.031379811879760
   8035.190616        0.031823953303488
   8130.987292        0.032269862312382
   8226.783969        0.032717547080577
   8322.580645        0.033167015890523
   8418.377322        0.033618276861850
   8514.173998        0.034071338301815
   8609.970674        0.034526208544926
   8705.767351        0.034982895903752
   8801.564027        0.035441408727482
   8897.360704        0.035901755528529
   8993.157380        0.036363944860205
   9088.954057        0.036827985170642
   9184.750733        0.037293885092432
   9280.547410        0.037761653197081
   9376.344086        0.038231298204534
   9472.140762        0.038702828934206
   9567.937439        0.039176254061683
   9663.734115        0.039651582508994
   9759.530792        0.040128823104289
   9855.327468        0.040607984777978
   9951.124145        0.041089076490044
  10046.920821        0.041572107254809
  10142.717498        0.042057086190656
  10238.514174        0.042544022413887
  10334.310850        0.043032925131321
  10430.107527        0.043523803576846
  10525.904203        0.044016666993141
  10621.700880        0.044511524793424
  10717.497556        0.045008386304109
  10813.294233        0.045507261055164
  10909.090909        0.046008158429812
  11004.887586        0.046511088060197
  11100.684262        0.047016059470647
  11196.480938        0.047523082411672
  11292.277615        0.048032166561289
  11388.074291        0.048543321661096
  11483.870968        0.049056557609798
  11579.667644        0.049571884212344
  11675.464321        0.050089311449821
  11771.260997        0.050608849317870
  11867.057674        0.051130507848703
  11962.854350        0.051654297178808
  12058.651026        0.052180227447472
  12154.447703        0.052708308880961
  12250.244379        0.053238551761433
  12346.041056        0.053770966469462
  12441.837732        0.054305563369443
  12537.634409        0.054842352937099
  12633.431085        0.055381345725351
  12729.227761        0.055922552226020
  12825.024438        0.056465983171115
  12920.821114        0.057011649211312
  13016.617791        0.057559561145823
  13112.414467        0.058109729804929
  13208.211144        0.058662166088552
  13304.007820        0.059216880922997
  13399.804497        0.059773885352796
  13495.601173        0.060333190445039
  13591.397849        0.060894807354730
  13687.194526        0.061458747292770
  13782.991202        0.062025021566205
  13878.787879        0.062593641473002
  13974.584555        0.063164618491704
  14070.381232        0.063737963978028
  14166.177908        0.064313689549709
  14261.974585        0.064891806804133
  14357.771261        0.065472327398305
  14453.567937        0.066055263145608
  14549.364614        0.066640625834033
  14645.161290        0.067228427342147
  14740.957967        0.067818679635484
  14836.754643        0.068411394746662
  14932.551320        0.069006584750477
  15028.347996        0.069604261833853
  15124.144673        0.070204438245461
  15219.941349        0.070807126327831
  15315.738025        0.071412338449092
  15411.534702        0.072020087049933
  15507.331378        0.072630384649756
  15603.128055        0.073243243846560
  15698.924731        0.073858677293192
  15794.721408        0.074476697824404
  15890.518084        0.075097318253402
  15986.314761        0.075720551513721
  16082.111437        0.076346410581129
  16177.908113        0.076974908533301
  16273.704790        0.077606058506565
  16369.501466        0.078239873706654
  16465.298143        0.078876367463154
  16561.094819        0.079515553220958
  16656.891496        0.080157444381634
  16752.688172        0.080802054553991
  16848.484848        0.081449397292141
  16944.281525        0.082099486289571
  17040.078201        0.082752335312074
  17135.874878        0.083407958257204
  17231.671554        0.084066369075945
  17327.468231        0.084727581840635
  17423.264907        0.085391610716906
  17519.061584        0.086058469900935
  17614.858260        0.086728173708422
  17710.654936        0.087400736477769
  17806.451613        0.088076172728292
  17902.248289        0.088754497041264
  17998.044966        0.089435724084614
  18093.841642        0.090119868646438
  18189.638319        0.090806945521059
  18285.434995        0.091496969590626
  18381.231672        0.092189955875089
  18477.028348        0.092885919426317
  18572.825024        0.093584875455466
  18668.621701        0.094286839266734
  18764.418377        0.094991826264565
  18860.215054        0.095699851971731
  18956.011730        0.096410931984948
  19051.808407        0.097125081962080
  19147.605083        0.097842317661945
  19243.401760        0.098562654964179
  19339.198436        0.099286109881250
  19434.995112        0.100012698496526
  19530.791789        0.100742437038386
  19626.588465        0.101475341673582
  19722.385142        0.102211428846113
